,year,month,pct_중랑구,pct_도봉구,pct_양천구,pct_중구,pct_서초구,pct_마포구,pct_강북구,pct_성북구,pct_노원구,pct_송파구,pct_은평구,pct_관악구,pct_강서구,pct_영등포구,pct_금천구,pct_구로구,pct_동작구,pct_동대문구,pct_광진구,pct_강동구,pct_성동구,pct_종로구,pct_서대문구,pct_강남구,pct_용산구,pct_동북권,pct_서남권,pct_도심권,pct_동남권,pct_서북권
1277,2017,3,-0.06345913343323117,0.07348737717203391,-0.06177828327048718,0.043269664733254665,-0.08217174030681784,0.07342837774334976,-0.008791718078612343,0.06711924534066971,-0.18889589409032892,0.005163399954580816,-0.025820155014970703,-0.06120091565810759,0.028588757605428672,0.035204281250168945,-0.01346762814760849,-0.021393190918714278,-0.006630307470457231,-0.01719665143961968,-0.09539961553343312,-0.05244672762822811,0.16908559183297545,-0.020944097316927923,0.015473362763442466,-0.005484008226381287,-0.11667265014720807,-0.0224966631419935,-0.02552507456710862,-0.10918595820289001,-0.025833569138499546,0.029452748062080536
1308,2017,4,0.006587709394213048,0.025408549901611677,0.0989129341398367,0.016854900227445402,0.04340218940101859,-0.01921214301862184,0.06828188741712937,-0.022818990483013835,0.08716147981375166,0.07267504966962224,0.04062979322329063,-0.1539763835952016,0.031224925921639723,-0.0920168815161232,-0.09902922803472458,0.027020466243533825,-0.0749791518146411,0.025098483337294253,0.15488758629154775,-0.05984822367943643,0.08773118255973889,-0.023011035918343747,-0.0922232020954511,-0.010158548867847728,0.07382331901688843,0.08668881288468211,-0.029346073889803703,0.05271746975927449,0.011448945852221115,-0.006869220989786262
1338,2017,5,0.012847474274071402,-0.028810167102109263,0.008062832606281933,0.15797145402844226,0.02720013484303241,0.13189987827757754,-0.010145173386649109,-0.014858172201781206,-0.01611109001181621,-0.0003266208917189761,0.00780753228448372,-0.023806349897422918,0.02040400290759914,0.05764373481387364,0.16121478316765603,-0.03914044918528048,0.04090791110856373,0.010800763913906719,-0.10791285732857414,0.07234026018368733,0.09609440181667739,-0.005619624987693528,0.15340658618476555,0.07056103295649496,0.0010662485976518088,-0.0217897906403256,0.021127345112958995,0.05395531866268155,0.046456365365722174,0.08870038638263633
1369,2017,6,0.01579459987536569,0.038126401608153504,0.013033235105952556,-0.09415990407130392,0.04258579221117831,-0.001267843481787878,0.08368879358892167,0.08745664835318401,-0.031046861654583258,0.02293598515010231,0.013315962522902458,0.21047943147910186,-0.014812832607226656,-0.021230399040945813,-0.0882362651829054,0.07177501221942961,0.14004510266271408,-0.04592612734762336,0.07833025022903684,0.011576234625469306,-0.04204879203140954,0.032200509098852415,0.019185207994935283,0.017529111970782107,0.07176915457518307,-0.0015154582856347076,0.05787872880442091,0.009196786253262701,0.002991460226536846,-0.0036955419322463046
1399,2017,7,-0.018699984671556202,-0.008273410014865146,0.01116283412419894,0.07631722833889865,-0.02759288883668276,-0.008477299034327035,0.020736031820259404,0.026269612758645033,0.12869921199709622,0.047505700970588594,0.04096571393688242,0.0860241205535528,0.07757086954313275,0.11748390835333078,0.0718514946467339,0.007453883549912943,-0.08450800785118329,0.1466543918572598,-0.06957550838386883,0.007722172140563366,0.027019603345723286,-0.033294965315795344,-0.0129033745360434,-0.0009201643949496852,0.10004013458999594,0.03704467859512217,0.034696107711960966,0.08207158345955468,0.023355335488455475,-0.005993911786092987
1430,2017,8,0.030344063371160246,-0.011707419762144067,-0.03388860505310198,-0.06780398773245933,0.06089040823326042,-0.12996299736240535,-0.08670497389110521,-0.07124873257838737,-0.18618137976726767,-0.0175485069718887,-0.04445291695363507,-0.11087543643024833,-0.059465475976505644,-0.05993132254964717,-0.04295682894080255,-0.01399153183311641,0.03821001643460975,-0.028497154763827526,-0.01073862578373086,0.11158936981436152,-0.1320803746453404,0.07358841294488339,0.01608667512012607,0.015867254284606558,-0.23002811336602924,-0.060548535239806744,-0.048320527216678344,-0.21422802505101957,0.028600776179328546,-0.045591185149588376
1461,2017,9,0.08294823453272726,-0.05618600583787281,0.05965135498420704,0.011725921857637323,-0.014002287833284943,0.03530088681075072,-0.013779241732257086,0.06389230752162733,0.039817196492171414,-0.07952525562254553,-0.04166556319507997,0.030075347766449045,-0.015808358964290337,0.09442640785793976,-0.0004890023175395664,-0.012945458082183503,-0.0829878266703703,-0.007347462820725514,0.10385799067809587,-0.12635431384192497,0.06154080347322388,0.012461209935754392,-0.08717187729373832,-0.12660344062582407,0.057119369330742575,0.055496027719161845,0.0033031627810191644,0.08923672199055077,-0.06127164075355529,-0.03994653165132722
1491,2017,10,-0.05624403246459053,0.15393307844783277,-0.1529262369220472,0.019149827593360147,-0.010941278571822477,-0.007099378154004521,-0.03200510082898789,-0.08533699644400694,0.18953733760421554,-0.02059138623438017,0.13639293102930505,-0.04597368740762042,0.016906226540336133,-0.055700374634642724,0.034582076464995115,0.01307336052967667,0.11226224896538306,-0.028633076022427706,0.05503450249414121,-0.028877778867734682,0.07047518367683336,-0.08276012821806433,0.19639454070217677,-0.00906469138991084,-0.052356805243671034,0.06967046287911693,-0.005622310332147773,-0.11300003669639469,-0.038462215506940955,0.10285505458382205
1522,2017,11,0.005249402119093416,-0.1513968813441201,0.09391892299733362,0.3517898333301781,0.020661482600625725,0.15440526259222032,0.30496690534055415,0.004949095614012355,0.09188658085997625,0.08406878326343836,-0.06078879541805737,0.15136655853128334,0.07172264705205178,0.05369918517409111,0.08031879491414307,0.009011952048354477,-0.07179411518227063,-0.03381944548778293,-0.06802304115969615,0.015508185418803944,-0.14601544351903029,0.17218454766237778,-0.11134534736587898,0.1842294921725116,0.22911575434573228,-0.05764457770801079,0.02827436174867115,0.269310862166668,0.07148920608520148,0.009392765610026999
1552,2017,12,-0.031696449884622724,0.05710316710154917,-0.02701141828911502,-0.055242702002582966,-0.16269558846141685,-0.14098233270414495,-0.05511525094878489,-0.012194320361754496,-0.12858856302473654,0.027452708981619223,0.0683157797237759,-0.08310555950001042,-0.012237054638069789,0.027634138737972602,0.035953558265266805,0.0002749491324298692,0.14962867707060012,0.043253239002990496,-0.025505138026979846,0.132127187540505,0.25238427068965597,0.02170294108664228,0.13273030304573386,-0.09482784173946324,-0.010597140353546641,0.02436360495519585,0.03515558620450121,0.0318560221204478,-0.005786583992947847,0.006127336345358225
1583,2018,1,-0.01978411141422909,0.03823678043542267,0.14194942449608083,-0.21868747249140763,0.1348189389255976,0.06389175205208009,-0.19050574504019324,0.0771979886549945,-0.016167813209226112,0.007602088085917114,0.005645390889053692,-0.088636552239577,-0.02214867860335168,-0.06754788509129872,-0.07057946435458406,0.0561829735316044,-0.07157657609383672,0.07579616065811678,-0.006146497330961509,0.02132413601685479,0.09565223643960308,-0.09533756260994908,-0.10491535517974848,0.08930377954620372,0.009525230922635242,0.004894659310867189,-0.014427030260970364,0.03626869387851861,0.0325412096546942,0.007513427197389122
1614,2018,2,0.006133166274087554,-0.002768933898131487,-0.0834601518035466,0.04959586769890412,0.027657644173052498,-0.017508406619107797,0.09619232853614501,0.007900928133023122,0.15983890868149775,0.009085861254563676,0.007390368649312862,0.08710143792339964,0.10126661312759011,0.03236150439839802,-0.09277978052492075,-0.038769829415930324,-0.08604514567923305,-0.025715726287587337,0.050418630515067564,0.10908968932717023,-0.02201609065119914,-0.018634298795705106,0.14416556539202752,-0.04410332386603477,-0.014180052154432077,0.004592911755686879,-0.0010169314993696554,-0.03183207174399183,0.04937826433205461,0.007857852926180131
1642,2018,3,0.07443208189341277,-0.026969292189032656,0.04510804620790032,-0.06498809011096784,0.008104811301619996,0.03601203251646834,-0.03827374678076556,-0.0527403475037741,-0.14229194457007366,-0.10510230487293581,0.004716248197693229,-0.047266745614957584,-0.07535564291366892,0.18840858146634898,0.19960691785653495,0.044068683112140405,0.08932971930296763,0.07875112721697075,-0.07916127074983403,-0.1638666300944276,-0.21824492217292768,-0.004607661298721033,-0.12929938312533729,0.04374568190927963,-0.07904408404518981,-0.04037366179614421,0.022779265078591182,-0.07918802168915373,-0.050543435521874125,-0.017690075526452187
1673,2018,4,-0.04716837972640453,0.051648801789227816,0.0518121048687854,0.19127623845097808,0.1505964304732741,-0.023703068830453144,0.023567578178052884,-0.028189986217458718,-0.04859390891817228,0.04276453716865558,0.013459906261540144,-0.04902200327260331,-0.04662521571069289,-0.17539501717215045,-0.009856164917782961,0.05111106657133213,-0.06345493702844662,0.05234614323178288,0.13354646450767937,0.020063764052527855,-0.048959106660884766,0.04168804905575563,0.01819121174918248,0.08852767814505902,-0.10610455311373035,0.010271768223997668,-0.04436752762089158,-0.10761352646961508,0.022144366599726295,-0.0033196136255329023
1703,2018,5,0.008321563964772904,0.043589867119945946,-0.09280354654256984,0.031333686286695306,-0.07473937965367283,0.03125925722509493,0.032304370505456426,0.029008646062009813,0.16055944884190598,0.1035011027001107,-0.028758043964389524,0.17462938072767376,0.07863132196506561,0.05518145083052972,-0.02945991041277818,-0.026753523182102334,0.149603562843871,-0.09607030259962224,-0.08986420885719137,0.03916045437546245,0.09506145079373662,-0.05995166700726706,-0.052948878145400835,-0.14106302301078966,0.08190302053919507,-0.023712726623659197,0.0554059064204262,0.13842009136766364,0.0017892137442903078,-0.005842316568782424
1734,2018,6,-0.024660967034085712,-0.0679053260536171,0.17447102539901715,-0.017378994442371898,0.05376088973457138,0.11374215569749335,-0.0026134584640007397,0.023939547719038723,-0.04726948113433416,-0.0013793048430893462,0.0456879384683575,-0.10489278754356901,0.03608753598898207,-0.0765715624578367,-0.009561072953587102,0.04662141154481292,0.018627848536676428,0.07860251502390159,0.09665810516439777,-0.13002549758897985,0.22150418340648503,0.010813398719848655,0.19956361503437647,0.10326814824902208,-0.048745736607460954,0.037680283442664164,0.012453439434321867,-0.020475050934760874,-0.009947975591865,0.10062963352342069
1764,2018,7,0.058775252680855816,-0.024971876995901532,0.03903279530928905,-0.15699137365664506,0.010151378672333955,-0.04125673791143436,-0.048545371162359574,0.13857461523480796,0.046521798733562214,-0.0866867500034395,-0.0050698271114469895,0.0034769470431714744,0.0006078256661106174,0.0725746621140928,-0.07891119624557863,-0.06714309511435357,0.12867784086973266,-0.004143375143236927,-0.11963084872384766,0.13811287530828653,-0.08620341525190711,0.12791953244260368,-0.022315195084621653,0.07946799022336726,0.1652656566823376,0.014943260501225186,0.038607195396010985,0.13365034729788294,0.06350168933241873,-0.014898113618463382
1795,2018,8,-0.040376345788048384,0.0016691270312227946,-0.16521360766657878,0.29766340693419746,0.028047387097526855,0.07066623816637985,0.04621003207906371,-0.0977674433037623,0.031127513634498172,0.10833526916973923,0.07242644205691895,0.04117499001981728,-0.014277776186830238,0.041721491430045665,-0.0009483484474570592,0.03020789699931714,-0.1215823518676773,0.06023952238615049,0.06358663204087067,0.06747558084880434,0.3532659602765549,0.010553531634232893,0.03706842362019391,0.05964848808946033,0.017831740771000026,0.0876209049028962,-0.05374220336686353,0.030490410170453508,0.0053707572166474815,0.05632469130882223
1826,2018,9,0.06363570580269107,0.11237933319333626,0.061772117462029374,0.061466155907617503,-0.0391812521445154,-0.060095326429932316,0.004369376679563608,0.08171869063302784,-0.04391600190640277,-0.01586362040478828,-0.03159212154010027,-0.0018186794841017484,-0.04494297838101302,-0.05390544132772024,0.02670247002049564,0.04252536760182135,0.0395395805271459,-0.08345508882169661,0.10290457810064413,-0.09483272330033932,-0.26704673329743445,-0.010536326925838724,0.02020591518985304,-0.0008584953116180793,-0.010606571816821009,-0.04744073044927832,0.013219860748336032,-0.04121826530598238,-0.015574097050133462,-0.02411171710962301
1856,2018,10,-0.05551271333852714,-0.10046694216609997,-0.04886472398355046,-0.041281631446253075,-0.038316884975129195,-0.0249150639563267,-0.019761796809451226,-0.06122989197179407,0.005651361847127445,-0.015007284652395203,-0.03915388749268711,0.00022303453961725062,0.023854724062385646,0.11759462821169642,-0.011480770073824864,-0.015163236966118654,-0.11794113532591166,0.1481621078184583,-0.05130103740126635,-0.029477377283322115,-0.24016712584019295,-0.13008821563723805,-0.171742976231546,0.007663970889287386,-0.1791645351698733,-0.07973990787733254,-0.0318076143261502,-0.2106388278201764,-0.031190452327819584,-0.07096824936538104
1887,2018,11,0.03819808207376596,-0.0435696750087704,0.13464675036628027,0.08353558718291554,-0.0033213243207513843,0.06564444734487118,-0.02235274941215959,0.07908503320530968,0.20239415005967776,-0.020027833338152945,0.044938452137500695,0.1295066204032167,0.06293003375855788,0.016640241043407222,0.2271703182575031,-0.07719645843680645,0.041804367001981424,0.04534423443746549,-0.007028179041199789,0.015675272275849528,-0.1303630034864235,0.25471404236264195,0.21291723933823525,-0.016417949370903795,-0.0021891780304670316,0.05317343501454297,0.08590260913876113,0.08021830020898024,-0.05525716165329486,0.08947506726903942
1917,2018,12,0.18442981880665288,0.3134781946604819,-0.05727089415130493,-0.3229259718593154,-0.021302015632364668,0.039799241434978594,0.43671768800597066,0.06839523115252444,-0.2557265476134587,0.06558037917385207,-0.043443589832926066,-0.048771764184526556,-0.00019294567046179711,-0.006128379333899092,0.04826589814974236,0.10525214452701914,-0.04289554861423772,-0.14114638855073947,0.06027363708927358,0.1618108270144769,0.4671958582825628,-0.19090974346735035,-0.014941624616916171,-0.16489298048746226,0.13211396653636087,0.10174749939142846,-0.004230490836987011,-0.007219573621736974,0.053604503536476944,-0.0021258098335575903
1948,2019,1,-0.12448182849129197,-0.19678338377546845,0.06398188203906963,0.05443208734281235,0.006632800767032876,-0.06912420402618524,-0.2879709447492147,-0.06268605940054461,0.10604495362860678,-0.023753072788519902,0.04675269750610278,-0.1741895409444124,-0.030499163996230427,-0.007686015187444828,-0.07395955893067185,-0.028249969344399384,0.01681769371578512,0.03749594233073017,-0.15301712859697658,-0.04155685798616937,-0.0641867687897103,0.059748654561115444,-0.08948649266660957,0.3143800728855555,-0.08813628390790285,-0.105281242256683,-0.054991184301662055,-0.02193956418098475,0.07469119581040284,-0.05099709299704014
1979,2019,2,-0.08851550754469018,0.13337801529258497,0.0036499432894905315,-0.07711749374638266,0.004357613621033041,-0.08666077529918359,-0.06629715293386163,-0.08119547808093641,-0.09226602472259837,-0.016490529097565654,0.00326164375922966,0.19720532508171984,0.056426398300648106,0.04779445187401543,-0.08348302384948958,0.001296705435706924,-0.17940864047565175,-0.041866168446879515,0.025194179985921883,-0.0489503762461575,-0.008030868454449447,-0.1245039673401599,-0.09634232415389421,-0.13370887949053245,0.011442611907174882,-0.06024188490308213,0.023570087342888124,-0.08954883346634857,-0.03843428595075993,0.0031735748230992122
2007,2019,3,0.0914863036975273,-0.06369397014358058,0.002355115468701152,0.18288502274143625,0.0101627944470577,0.020660266581480125,0.06622705775244397,0.06180837455458299,0.11353061837389755,-0.03252526736348105,-0.03266189329460245,-0.04513040708625349,-0.04276528319575135,-0.07326491440770344,-0.03386828576825407,0.07951359014401005,0.20209955273372548,0.07616302794907281,0.051013831438013524,0.11200883344694978,-0.20830387762759794,0.18163236664506588,0.03822150910305,-0.05816302659747108,-0.008073883897076972,0.05036789651028828,-0.008258195556314796,0.13615284973913844,-0.02812666748556214,-0.0187648929174572
2038,2019,4,-0.013961779460308521,-0.019088514189150585,0.0016487629869641474,-0.013292487662082797,-0.03314252624867953,-0.0015516696476066683,-0.045028290280710204,0.052281723508513345,0.012817190466985595,0.0731340279116266,-0.018393905343074612,0.12655686453964177,-0.01877779712064731,0.04220885792071227,0.0946305141534518,-0.11997622535977348,0.042362454270348016,-0.03845204864948826,0.06845030055613055,-0.2073064914168642,0.8812228884072928,0.04033273248602587,0.01141892320832727,0.08356572788244243,-0.020590832181533347,0.05759256174922811,0.01752935779661624,-0.016915025235143655,-0.0094408123066132,-0.015055955323439063
2068,2019,5,-0.07595722407303551,0.03880085616730233,-0.030218365372956524,-0.0036519989094021543,0.07331911276404957,0.200591156901889,0.17288595223132308,-0.08416907722927669,0.2467980109732002,-0.02169572250071039,0.05555922646573341,-0.072983706875561,0.13586710459705276,-0.02461560876592217,-0.030688498164871736,0.0580463103941109,-0.03424895182464549,0.042697342024098583,0.15142528358276808,0.14597029005850315,-0.3707200317541617,0.0013706065897589603,0.19507014699677927,0.03229913072212187,0.19679310701316322,0.027899997401391596,0.028217408197465765,0.17459697946682273,0.03556105369847207,0.11584803690702672
2099,2019,6,0.12044568888149976,-0.0980626073213775,0.0821023123466762,0.17667055837134749,0.04734158086632978,-0.02673662050715908,-0.04807921643301227,0.1240158853081681,-0.07862301179229303,0.10471318686328579,0.013499220462813266,-0.02220628941392433,-0.04767893166949333,0.11659514314357122,0.10737784947581908,-0.010913246096646567,0.22618173954362764,0.0926713381244153,-0.24119826495360486,-0.004507775645309686,0.2346063396664022,-0.005189442951233136,0.014606703128216436,-0.0818846378287057,0.07042817060678708,-0.013853403807769116,0.03841997113025819,0.07956492700444073,0.035503824256484906,0.007198390942234401
2129,2019,7,-0.0823201169653377,0.030785935256643304,-0.03491243011831224,-0.12669230439226875,0.016951777345210584,-0.09955215474770218,0.047742882285425114,-0.021763884977373138,0.0129962550599092,-0.016523390180059883,-0.07805928995187539,0.0044081766471415484,-0.019354267268181458,-0.004550109456195939,-0.02039544582538466,0.18093283418380435,-0.03204064559448805,0.06857686327232115,0.09609179063821238,0.03979176404113183,0.024804699148953002,0.08230997869815315,-0.048952211439553195,0.20440378866488773,-0.07051778354543459,0.017600046108729783,-0.005134254242455061,-0.0493170287486705,0.05222318041090701,-0.07621780196682826
2160,2019,8,0.06874171617212999,0.2254680598645482,0.005519000605646696,-0.06348581215500959,-0.041389725999611326,0.04384018473475293,0.030482848758207837,-0.017848876005365777,-0.30090360763083823,0.005146826967865836,0.09845161221783183,0.1341284868239483,0.07655805228013657,-0.06020949607899484,0.008622159801245255,-0.07330826303043336,-0.03265915242223816,-0.09039387713112224,0.09246808235811832,-0.03784430828391727,0.13854826408660914,-0.08177135753820108,-0.0183995960805875,-0.03134682863410443,0.02944414512702731,-0.0006556364619993982,0.03302728164199453,2.5131308961201526e-05,-0.00478493229542265,0.04455473747547645
2191,2019,9,0.004225691237901286,-0.1265307933023746,-0.0780498797828344,0.17038004694024123,0.247881263329653,-0.036575938985533796,-0.14502318296133332,-0.0006244591598206783,0.663773728115713,-0.06418520384580584,0.01107229894022388,-0.10566890489192471,-0.09826418689106131,-0.1047302588834873,0.038922590599871576,0.004337060787939384,0.032675925146785856,0.10037513246770513,0.06924940035112259,0.2345550083700696,-0.02956845661184271,-0.08266634393265992,0.16836870448350183,-0.02668341299142596,0.009294229152170486,0.04894096550944371,-0.0534668756508595,-0.02414543394131008,0.062036445119652894,0.03721415872636524
2221,2019,10,-0.007381956326426575,0.06913118648317407,0.0845486465043448,0.03456451035359587,-0.08782898596641309,0.049027835304354506,0.10343948876669207,0.08063806380795291,-0.1452104330361964,0.12710710975571327,0.03848680210708699,0.03815178359692717,0.04201209047722876,0.11165120952414354,-0.018504022658726527,-0.06973247869683175,0.05971639907541859,-0.04113444418769252,-0.11709293046973857,-0.12486844742128611,0.0835293372174446,0.022168554692676645,-0.0715354085703569,0.03302669977683137,0.15368310914314964,0.00012167125028805792,0.030187805320512684,0.10856977536858703,-0.032849776242442896,0.024845765733637837
2252,2019,11,0.1587436747694564,-0.031942527865516546,0.14529085199106007,-0.027651174184911698,-0.0240364759794911,0.06574616044573522,0.1684661468465134,0.10317895552792988,0.02483025478850487,-0.01896861729506283,0.017244057002745894,0.0071134202609413055,0.07317840206385395,0.17751849569961342,-0.019509522502990873,0.039859236567824086,-0.06285298747056034,0.07903265973693441,0.1662876459442253,-0.0440291817886207,0.010025094044440852,0.02215541583887637,0.10308605295209206,-0.0038552445501932597,0.04930915658082213,0.06379288923890059,0.044678072296931104,0.0642809335456529,0.028794744494618163,0.06477477786986552
2282,2019,12,0.0353642599422086,0.24609866927098545,-0.00965897743239641,0.29329056921522434,-0.036560253375176543,-0.000809293788983867,-0.09154437036792518,-0.0636699534600893,0.06423094251358163,0.01340539746616698,0.061741098788205884,0.0013948377263668377,0.08438508652863974,-0.12994767730973045,0.045338800833021775,0.11424085199420464,0.03662345306811332,-0.041619958792238676,-0.08088649764205647,0.1296104745817559,-0.19232083987436166,0.05661277555156241,-0.025864173848933136,0.09243824388255395,-0.06140442611598573,-0.012070013372312283,0.033664714010987806,-0.037241224509682036,-0.0010675342700341428,0.012363924234774393
2313,2020,1,-0.17621857300734234,-0.15367573787448308,-0.16389944093147646,-0.27356068800838373,0.14792679384405938,0.0700672753012741,-0.07661345293105915,-0.07494220253330608,-0.23104805964821407,0.011995853525458067,-0.024561513993800355,-0.021423930938565428,-0.08116736900063348,0.006679155522955282,-0.08676801120686861,-0.11228640159722025,0.09558992157067503,-0.08774357076995587,-0.05960951146652982,0.024426733931394606,-0.1166383288117041,0.05952253776329064,-0.09462747692246942,-0.1425390855532045,-0.14305119176299275,-0.11331766623870543,-0.0628436633340188,-0.15517918649025497,-0.022163667560501588,-0.01484020264273267
2344,2020,2,0.15320457695024792,-0.07214699804289182,-0.02007951729204993,-0.11713304372250433,-0.14190213788131167,-0.03771637990541821,0.02168635625969051,0.07159952488492816,0.04972967773441872,-0.013862390728497709,-0.010108861714753115,0.022683014718441585,-0.08838181630447906,-0.007196592066345264,0.05452049510335799,0.12027248604113927,-0.2358499765728448,-0.017006291307282928,0.12018127876758022,-0.17345017718269506,0.21202378891318951,-0.09375428540492725,-0.04365418146518407,0.11489858581582513,0.13048568380234982,0.05765531133401258,-0.043409909725892204,0.04249422352799814,-0.009787369041907357,-0.019067130404726518
2373,2020,3,-0.08843268862533249,0.034527806784592885,0.014456292211474153,0.19277057687271237,-0.03487193042166559,-0.06971625515853253,0.052406105425619964,-0.044141194039741705,0.09758149263102478,-0.010833722664436496,-0.05407192228252711,-0.035115402247862915,0.09904276178701577,0.0010633074043824298,-0.03081723140759629,-0.11522830524795113,0.019052399912114604,-0.05787701231843867,-0.14488919281773993,0.16821762781509064,0.09991846637255386,-0.07850361105584536,-0.04746801335265294,-0.07126246322336949,-0.13448745002554263,-0.0432855422038535,-0.006911494596143708,-0.1087226697295739,-0.01304525703909476,-0.08233014546183104
2404,2020,4,0.0011233551056704094,0.007084265811954538,0.12593382566899125,0.09205949724127005,0.16645385395459122,0.08431112186318157,0.03803231031508858,-0.0244694646062823,-0.1747970968065482,0.06154411277051697,0.09243939473717422,0.05208568544011816,0.0031905578600011086,-0.0708288004166947,0.11389152528214574,0.10150460615450907,0.04537035099516884,0.3828211548427667,0.23070467954440255,-0.006178412140134815,-0.10954967476881705,0.19894443771059067,-0.0652352700533606,-0.0690561949228744,-0.04025347160183923,0.05857828152103761,0.047655855623102816,0.034724788214330005,0.08060500444789809,0.05063634934302219
2434,2020,5,0.039766299496300395,-0.039332333871574865,-0.11122517405234944,-0.05600411563374441,-0.03720523502640083,-0.08648446767746842,-0.15704613848378524,0.045531151128534786,0.08178718136901142,-0.018644726310996895,-0.027529680968801484,-0.03520819340380488,-0.02250018639270679,0.1896199421368283,-0.08343356923998735,0.013730746579724507,0.040850895919628316,-0.23384040889471258,-0.08868487117306045,0.09911729374206257,-0.15839427935940387,0.0332988033111441,0.29971156665319376,0.18337179290289085,0.1122910352785591,-0.11033277476633718,-0.014469178988949394,0.14419066230978284,-0.009408327875551792,0.014689596938434857
2465,2020,6,0.013448305870399135,0.0568095208169479,0.10693895721702784,0.030455041795173887,0.09750469824522012,0.00989180602562989,0.1350297946848158,0.13507784346528573,0.150169984516495,0.07872536487114612,0.008488969823562842,0.0623415480907652,-0.029110539341236863,0.03490916996343785,0.06171626565392163,-0.047111747451441754,0.11232359289823712,-0.005172507317269259,0.20969949500353446,-0.13115859560764698,0.40179580547023863,0.036983858864765295,-0.09402583082249893,0.021980465524623627,0.24386149994589812,0.19851132518730719,0.052143539381257265,0.1747328029967068,0.0465304739069381,-0.003551302974979964
2495,2020,7,0.1201192112207754,-0.060209953435612085,0.10559206400096421,0.0835102448893199,-0.04228791836940826,0.06308544343068556,0.07513427612911205,-0.01694388981094208,-0.01159437589224388,-0.02475674582536791,0.009462505698646151,0.009085675634544987,0.19705828354158217,-0.1116811892993026,0.04829730108953734,0.028643184325706228,-0.04507054780069497,0.06206219423336656,-0.0980712927389954,0.005328945050192546,-0.043584771813961254,-0.05674269585716096,-0.04585719211642336,-0.1225801271250081,-0.18790215683226652,-0.027154802554240187,0.05624942445093706,-0.1700559894446203,-0.026460905801991452,0.018883285845166187
2526,2020,8,-0.061278625082170635,0.268414174146262,-0.09021544161977735,-0.062315062378024755,0.020307970956464416,0.039008006701815034,-0.02194695689564885,-0.03537832241846062,-0.07788177465861523,-0.004414258748914879,-0.04589074260394732,-0.06588747437574838,-0.17618560797227045,-0.03652684327878064,-0.06566597360412851,-0.06459142645938254,-0.0529943114922754,-0.015420202123833104,-0.025772253337617568,-0.00955639372210304,0.19562619880142984,0.09023871260689931,0.04415093610827525,-0.041061632892722466,0.03890317163810697,-0.016441686305544656,-0.08691512103383092,0.027719165647107413,-0.056876150832214645,-0.022390271089755
