,year,month,pct_de_강서구,pct_de_노원구,pct_de_성북구,pct_de_송파구,pct_de_동작구,pct_de_도봉구,pct_de_양천구,pct_de_서대문구,pct_de_강북구,pct_de_광진구,pct_de_강남구,pct_de_마포구,pct_de_영등포구,pct_de_관악구,pct_de_동대문구,pct_de_은평구,pct_de_서초구,pct_de_중랑구,pct_de_강동구,pct_de_용산구,pct_de_중구,pct_de_금천구,pct_de_구로구,pct_de_성동구,pct_de_종로구,pct_de_서남권,pct_de_동북권,pct_de_동남권,pct_de_서북권,pct_de_도심권
0,2013,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2013,10,-0.015720556846671507,-0.09351383926726442,0.03393974370158581,-0.007946740012748532,-0.04715262013610655,0.0059209410685230335,-0.029883111209433322,-0.07348089156623894,-0.015668324656144206,-0.03265539166283071,0.09009149117477144,-0.03796217483886288,0.0015243271938609748,-0.008285014278676117,0.09899646057248712,0.007406497395814782,-0.024318880777381646,-0.0712735093183291,-0.05441606325277415,0.028953278667965154,-0.14593603246505127,0.0066993506535293346,-0.051359720172397094,0.10456182134985759,0.06189775325012392,-0.027441360563682293,-0.014046925980727543,-0.0014592902350764048,-0.027624621211648548,0.010382109937317141
61,2013,11,0.03802011243891834,0.17214785235722507,0.2574128860812437,-0.005641510278211581,-0.0003097796775326511,0.04877503435097852,0.027220522504296296,-0.006375121244209692,0.03318315573005637,0.006171296310548691,0.028546349461900933,-0.05438506818851874,0.028767594393517282,0.04865375437913544,-0.10523515774996595,-0.005687504639126484,0.02205382161272773,-0.05029243571915798,0.08432997487291538,-0.02080826212642517,0.03885766333954188,0.02716562849197679,0.024010711365163973,-0.0681549410057023,-0.018713147030881006,0.033213178304808855,0.049440142604656456,0.026572655800361833,-0.02689562028766168,-0.0035934223884952488
91,2013,12,-0.0018292009321170255,0.054690880772435335,-0.05446091439066392,0.04212351046351803,0.11533037758398623,0.005955137445741832,0.04726179824374843,0.040619012262314236,0.03281462226165255,0.061838500278285746,-0.037430067005085554,0.06800746640263777,0.24631034437141697,0.07101817479345729,0.23450290563852816,-0.04047317959578389,0.05802681358702588,0.16891453754131502,0.007854197264836937,0.025474886799822682,0.026603039413121365,0.05624830251467072,0.018392181271869035,0.19794844079635054,0.0815818278190823,0.08151643395364427,0.10330873468010471,0.022569675970098402,0.03120771239786735,0.04926549931189239
122,2014,1,0.046383729437587284,0.09059495238967608,0.02165826775009183,-0.027404480405276543,0.0073314828686674716,-0.02443959701117182,0.028852706094125935,0.03250675293548633,-0.029779744536469366,0.05276448366852371,0.05644898948441024,0.06923561599724692,-0.027361109856667842,0.005278254167558227,0.08194442402920932,0.11226510165399683,0.024064225754958146,-0.0036902524148483273,0.042270893079481064,0.09149003934999689,0.2540738713223507,0.13941739605710035,0.015200630909867563,-0.04107717771162356,-0.027292511838126532,0.01843254270138983,0.026370579130307714,0.010589418262106909,0.09397526865099759,0.08020068086208032
153,2014,2,-0.031041600377705092,-0.03931441903631239,-0.07568643765197414,0.0027613648599924545,0.00011470722799167277,0.012097719933112039,-0.08134171899830778,0.0745159033470062,-0.05835709001325273,-0.02871928024819148,-0.05864383704910425,0.03191919681400357,-0.10937014944872081,-0.08300828531267868,-0.11550566754187996,-0.0007207783220354314,-0.02676818675371595,0.0004507490193896846,-0.016778250198868472,-0.01668207379625275,-0.11752539010334473,-0.0794127025973661,0.027800096805308705,-0.046662522344698254,0.029418836316524866,-0.056715319606769565,-0.046612416513417965,-0.020533101920757635,0.02077572392152982,-0.03767240902027058
181,2014,3,0.019408158094443406,-0.1305025894605515,-0.08923099939378776,-0.0026866188917935574,-0.043920361535535246,-0.010798129506237708,-0.021862954668571244,-0.04456737800867183,0.06567649416240595,-0.05164375274158728,0.04014628252014463,-0.03534140736812896,0.007782076649500036,-0.025017536612965463,-0.17597341536310396,-0.02187959039304921,-0.030613617291582185,-0.10181710161783408,-0.03861071815053396,-0.06015202393760177,-0.1825515631106912,-0.07152716242301671,0.02525356704025583,-0.09456260796087457,-0.06892598759112345,-0.01971823380256732,-0.0936214253113744,-0.009501048528473333,-0.035694056861827916,-0.08220063267148359
212,2014,4,-0.03304052249110334,-0.06700401470217399,0.01995820112005231,-0.027090675139597287,-0.06157515931237478,-0.007021098557471128,0.0598610459542408,-0.02415809848707673,-0.024778205764340422,0.013417865935361428,-0.035027419801480164,0.06406662004837038,-0.030634830516499623,-0.07428314902360611,0.03582122701632673,-0.060525609507114386,0.027396472729046994,0.016305330643825666,-0.026983286086793346,0.011005635040716166,0.10003312902067618,0.10452876929555588,0.010974232024631991,-0.008304861201412272,-6.062444458410088e-05,-0.01567714232458972,-0.005335676777335818,-0.017329660337832564,0.006048780327449599,0.017306558589904597
242,2014,5,0.002241408758781649,0.0014557235072316654,-0.07093798511563487,0.025602773474963758,0.031256947439113336,-0.010571649393114169,-0.013014772533852859,-0.013254853473964046,-0.004149464444943907,0.03808093699085058,-0.025226207983436777,-0.048598209884085475,-0.03068545638805764,0.08509870669487585,0.017075389192013013,0.015965770283002056,0.021369785645595663,-0.02218304791261394,0.021886611230004016,0.010371202452868822,0.04905582136096065,-0.047878946186082905,-0.000833167235179344,-0.06336263511067253,-0.016063586191865098,0.010093587472913113,-0.007449761693967716,0.01390486632125687,-0.020788571415689572,0.012389554600175767
273,2014,6,-0.010236271482631287,0.07974572431041849,0.09021316399324153,0.04823820617777286,-0.006089784858208325,0.016599584856495042,0.011263640795023067,0.021874416009755704,0.02000696938078561,-0.055412905519136135,0.042115180394393104,0.01743514221268394,0.046399623333283735,-0.011390936767048276,0.12024352359544266,0.023792173799797256,-0.013857149720487016,0.15263938238821217,-0.016098066137566924,0.0016532445097201531,0.028750124601505833,0.0711869801106324,-0.06963669187845067,0.053570728534607426,0.08172237083055989,0.0005497424990232869,0.048768345887221676,0.0269871861955584,0.0027815370096537784,0.03249698036333015
303,2014,7,0.02228165073885524,-0.024242742582023635,-0.004008711989970437,0.009454213162785274,0.10417149990905816,0.0544105602151268,-0.022340358166654584,0.024737856790319368,-0.0047560764668396205,0.08541849293309078,0.011928887010518086,-0.028983524890871304,0.0033921669340457594,0.12800741475871513,-0.04531069962091416,0.04577058416076585,0.010423472290189917,0.09291525681746537,0.06055200140395711,0.024252891303903512,0.039939709498698184,-0.012473761291050378,-0.02333864109614514,0.17015915466344955,-0.0012304996211772723,0.050327083979701204,0.06683368935796952,0.01473467651438587,0.033105071544156095,0.021951970308321078
334,2014,8,0.03494545389088266,0.027214690254504292,0.1527196343749475,-0.0057641282705136465,-0.04416688906152644,-0.014570960411572798,0.042319434735950345,0.04677242029705342,-0.047994211539222786,0.03969860935236236,0.029517220573878955,0.07771285524980831,-0.044621475964218504,-0.024898314181663328,0.21237569469901052,-0.012136270316737918,0.016483771884072018,-0.08353887742252797,-0.026948707073686795,0.042579707866204686,-0.02714579734211975,-0.018288162250647444,0.12887687339733134,-0.01341197485863399,0.008986292169987031,0.001555012320924698,0.014637617842669703,-0.001118903197483312,0.012165846864563346,0.017977174194237167
365,2014,9,-0.0004654067207741086,-0.061333374204218805,-0.12157177113106976,-0.000809668736220237,-0.011787172999277673,-0.014714449889735248,0.026775565025433545,-0.10520556225999456,0.11113537385803474,-0.015133352131384115,0.02795012300715083,-0.05382039664436622,-0.04429607974241645,-0.006069676060438289,-0.13887368626747532,-0.00873877018280611,-0.0024337296134355757,-0.014337239569638172,0.03361761386139106,0.0032977975758796685,0.006312099875962263,0.002117779402183384,-0.07604964945227044,-0.146244748319445,0.003164878009965788,-0.018765873469062777,-0.03263142530519714,0.006225249831788071,-0.03203245193438875,0.0013357338857007406
395,2014,10,0.011263783651586978,0.06500788694217863,0.12966132025051613,0.02189608386884645,-0.007024772465176632,-0.08291945323187,-0.012786377425673567,0.07756994767743741,0.09583098381460187,-0.034499460215306144,-0.027316784121561577,0.033414666411814675,0.09201695409856314,0.005288896364803675,0.0028957664626083623,0.0008337846755439582,0.04267206529008982,0.022625521198046172,0.047693935216493566,-0.023305905704980145,0.029040866056624592,0.004498210377671175,0.036100054526705394,0.13396565825374473,-0.059469049917776906,0.01767685938171093,0.023303936851519325,0.028437219366938438,0.02526078393136122,-0.022688158346093834
426,2014,11,0.03459719713553633,-0.0064976457003573795,-0.07371737123623823,-0.020474497462191654,0.05076704585760217,0.08558715675316386,-0.011342716876186487,-0.025227779038882292,0.05620189340202231,0.014410392536784444,0.008102230740858474,-0.0406052282190974,0.13402746380316888,0.004719956835530725,0.00633205350384336,0.09403027470947434,0.014167717008997549,0.0364213512437952,-0.04160129209590391,-0.039205231971954246,0.10583108305445932,0.017069660028099065,-0.07094441753821823,0.1288349880169053,0.03762246811434178,0.030209102076671046,0.018977280419139486,-0.011015103965162143,0.014770120306403012,0.010208375837859496
456,2014,12,0.008156741497092668,0.21945578960057222,0.23936172076087558,0.012339231473214696,0.10189459683508817,0.01352953558182679,0.053353424531524585,0.09077381035241583,-0.12155846004747806,0.07922811435740607,0.023872738706005592,0.06020522416913976,0.04601325039955384,0.07212607360402545,0.15852693119754946,-0.007885026239292992,0.013613738916096185,0.04169118190569754,0.07772434799337513,0.15617723824655316,0.08291976802353429,-0.0371933562830814,0.17135662674554952,0.052919876921055486,0.017897118082470964,0.06508180537969044,0.10493900591128447,0.034978312554245994,0.04988077639364219,0.10566964556076264
487,2015,1,0.07028747632942745,-0.043759920967127,-0.08595380775233141,0.08623510646352672,-0.029073859270858038,0.044521695033584274,0.07856502823555367,0.019586621928143533,-0.021350551628879777,-0.01574337120911662,0.028184043227570843,0.022116480633840307,-0.0817549259550664,0.06685197280090494,0.008990729584561707,0.054130153247995194,0.04320064713281502,-0.005131024819776231,0.00752866223979054,0.07114820482312556,-0.030597897550714737,0.05353934179285291,-0.06375231678986659,0.02618951638027145,0.10343217142907268,0.02644189679647657,-0.022656114395986138,0.043077972631735184,0.03795900851756273,0.062200253844334696
518,2015,2,0.08723605810375079,0.034577256710266235,0.017627495922466485,-0.03463716677248507,-0.0004916562162199378,0.018523641302699012,0.01700600665359797,-0.05579429991279805,0.03952231887078961,-0.005180020075404079,0.05798226720247479,-0.0351387602193165,0.18469664901280836,-0.014203298482795002,0.07664608928936834,0.027285150398655755,-0.020821299918735825,-0.06597382355748527,0.036356544422254,-0.02681837085906147,0.017239382304073736,0.02906998465097943,0.0003445369782704155,-0.04224644653790122,0.03479183521343532,0.030374322860506897,-0.004934636740236309,0.0026027911839570095,-0.02468191947078302,-0.001953987700673121
546,2015,3,-0.04757355217004666,-0.06720105606953841,-0.019080251503129864,-0.013531470683203928,-0.02188847980358033,-0.034477307561674,-0.031196105320609013,-0.02852243169902624,-0.0034940241662051452,-0.007738936817377806,-0.0597665346150793,0.03851158846423708,-0.14505049775666823,-0.08791586414452957,-0.08555302733230041,0.012366342082960946,-0.030007851869228386,-0.031465079212169345,-0.03416166059897574,-0.015065903949625814,-0.029098974818487777,0.006236841189291242,0.007012511794213694,-0.04554548064320019,-0.12408298558859832,-0.06128986705826389,-0.03371428783805186,-0.03505353239345066,0.00026853712961716347,-0.048460348555405264
577,2015,4,-0.0074259795697800834,-0.17345062251425059,-0.07250800747784825,0.037822260910908456,-0.049283335142473406,0.03047225714199242,0.03005338102766908,0.005368983865650767,0.026617458031191976,0.008297750982229068,-0.0002521549853313765,-0.029705897182327412,0.2422190331004188,0.02066131571367391,-0.1432556253721341,-0.07064872781155473,-0.0001072893981776124,0.0911060358100575,0.031204596695433073,-0.06094153297438587,-0.0028540677688420057,-0.024163254876781504,0.01167575069555471,-0.09842397022722993,0.07231457371212135,0.026906078897732666,-0.04002411749923718,0.019561071507434136,-0.03988193763287129,-0.02137913474452946
607,2015,5,0.03089403487681852,0.14273498101009463,-0.014425835218905614,0.15179793295964394,0.1128871210746012,0.000353793761914023,0.022411245080662834,0.07469264046611501,0.09856927041202201,-0.035035341095128736,-0.05914872578826258,-0.0200361012259348,-0.19395890243412728,-0.012379886740439772,0.03302345230168413,0.006844897295290142,0.07868940297299654,-0.012042921978876797,-0.005716458986333772,0.05734025081687233,0.13775530297782423,-0.02072316962652543,-0.06880279267988376,0.09023345974507246,-0.017426025794379796,-0.005464123253408948,0.02192790423657409,0.07324943698801034,-0.002539987621177797,0.055871817287805214
638,2015,6,0.04194943644284366,0.03320348823646624,0.08011224326602262,0.13037217136747614,-0.022302737467707834,-0.04026770775568944,-0.025463354933633386,0.03037132091917405,-0.033048305142868495,0.0974971775270661,0.15839118048163425,0.12413419137044479,0.22556754082137598,0.13667478695584268,0.10472325084712097,-0.02390867314176459,0.004466254723030527,0.6994793245391906,0.09302165046968902,-0.014066391745017559,0.010071590537994446,0.017310505215403227,0.09597798199138796,1.3144395752483993,-0.018147695215045556,0.06198362276946967,0.2579842608474663,0.10358349148373125,0.05214643057894852,-0.019115218454071936
668,2015,7,0.0928686461011119,0.045986642343400996,0.05551500249967578,0.03294380453082857,0.04843030973499052,0.09808382323435016,-0.002016702080555932,-0.03854174449194481,-0.04271619149836503,0.31345227296846034,0.020857485544481413,-0.006080758412944975,-0.013256408472578252,-0.0726538775442549,0.013157169935713142,0.0627586173772654,0.07297207345826084,-0.4084750432786599,-0.03748091637074569,0.00811290915463414,-0.006614988996083704,0.0420135694154149,0.015976777009581555,-0.5703271648328647,-0.09049343351291539,0.012505028837088927,-0.08523537268495673,0.02448290393224606,0.01871888558961965,-0.0020353570120626996
699,2015,8,0.0020534317112805844,-0.020364717307754132,-0.08495220956865035,-0.04727325515288394,-0.0015613986568914218,-0.039239322820728506,0.07378796644312824,0.04742804736335304,0.010171246933857736,-0.18725429833882645,-0.003600346298591184,0.05832931746583925,0.052744569248811324,0.07800414438384373,-0.00621534626328013,0.0790832523336098,-0.03992589328976215,0.0937328475678132,-0.001258174401551182,0.04620823376453087,-0.03014540403966337,-0.01328332555368894,0.03165243140217311,-0.0017341969407710378,0.17822497185538588,0.03219994293143458,-0.053203301556128624,-0.03558528292511054,0.074670844630361,0.05253001949667224
730,2015,9,-0.10720043965387094,-0.07255658126876152,0.032263307250746776,-0.18949811110084647,0.06310572267610914,-0.020561271655079705,-0.023504264460965207,0.012375126558316518,-0.019905596778230006,-0.02073536495081385,-0.031008584507896786,0.0015326932712300678,-0.1691717143904784,0.17010541030901183,0.11258721190421594,-0.08020000559720308,0.01059518513604929,0.013336216415840374,0.05122987820384295,0.04111024164577648,0.08763448758073022,-0.05399586614118013,0.0164617806443772,0.025987542911739103,0.008534875814902199,-0.016706168095766083,-0.010965131588678179,-0.07881234314054208,-0.036531341948046525,0.04714211065405305
760,2015,10,0.09490656219312266,0.039757347976251856,-0.0061305286644600665,0.03615726086741167,-0.027304841508260735,0.032947634340296794,0.05623224535187288,-0.07172558507778315,0.07536034328024077,0.0232414281519171,0.019938879855405434,-0.010873690486737808,0.22785865412006734,-0.18588524073731016,-0.03118532829843179,0.056079536866155744,0.026174750110204537,-0.025966265651939935,-0.0006230000250420087,0.05339619649610028,0.01793326306602827,0.011336233916763305,-0.009328882152288664,-0.11774160271780598,-0.05486622786268802,0.02360504618130599,-0.006842539111860835,0.022491012668929056,0.0027604296794534466,-0.006161528780650016
791,2015,11,0.00431666195988778,0.046074094022407586,0.2138451262914205,-0.014086117638592244,0.02480214073305076,0.10534595696721882,0.020794147665254004,0.1315311239810404,-0.023194621717931407,-0.04395032779856678,0.10301597979516508,-0.03135387513327581,0.08042312800381612,0.0672742443076022,-0.049796378028999944,-0.04559734489352418,0.045447324552542634,0.03018752313113482,-0.005965788191500732,-0.12496360883524715,-0.0031420305123411874,0.11173498175315544,-0.029864738822395598,0.0950444760557847,0.16480413110791337,0.03506458245708499,0.04654525388378561,0.0275124442903123,-0.019804632972965863,-6.338801355143531e-06
821,2015,12,0.03786611293326714,0.09665219487942722,-0.03129569040588576,0.05825551105832538,0.04162330510421297,-0.07353115571761182,0.10249285686517284,-0.10567827768321014,0.043292862388124576,0.04923921130272779,-0.021555675666961593,0.03615176404605758,-0.11985978500206895,0.08372257185949739,0.14777188687873477,0.02130042057974091,0.06446133646032637,0.5906917955478921,0.04345167419483742,0.16286741889745815,-0.1047116908611595,0.09173052150202832,0.08135352460511625,0.019337724622732422,-0.013826652296233366,0.04647881142698207,0.1236520978185327,0.03852367602169293,0.02051182750025138,0.02693301480453214
852,2016,1,0.05715656022623672,0.034493761605975726,0.05110705886938027,0.0392979371249742,0.025496552387494154,-0.02096884028081092,0.052797184124348195,0.14287476864585624,-0.0010274585537836112,0.040114643468021294,0.0635090188329055,0.06606067926060466,0.17161701820200226,inf,inf,0.14998081028876897,0.054859818285844186,0.27931027552314536,0.025063579508149747,-0.08070525893512603,-0.040312542019967146,-0.02531210433203046,0.055726879758303705,0.19019263253083984,-0.022148059183442537,inf,inf,0.0531805616016956,0.13615526707684245,-0.035793302400484395
883,2016,2,0.02567366999283771,-0.12666878406153637,-0.06957810075265336,0.059253240411659025,-0.027197216315080763,0.15636093941619955,-0.0022764830615599196,-0.01809868513815749,0.00997389403379656,-0.00645468730445764,-0.08852127721458836,0.04020771514692267,0.06045761989010834,-1.0,-1.0,-0.013695258651270303,-0.0700641982539274,0.13663013404326008,inf,0.14874581197865555,0.010904634967943139,-0.011146895546799818,0.39120856652513814,-0.09127786045486619,-0.0453695746467313,-1.0,-1.0,inf,-0.0050272479042142715,0.05869593494014036
912,2016,3,-0.02827423107206961,0.0064063544429675545,-0.13228088562626927,-0.12000187503871496,0.00012012850366782679,-0.03469222895993307,-0.04024489753064597,0.013748202474719973,0.04981133359228318,-0.03342240266201524,0.03741090009807424,-0.06898535883639556,-0.18205123691928782,-0.06234219083442494,-0.0826293326048444,-0.07653085460776599,-0.04366055333019836,-0.581276614255011,-1.0,-0.040730193114319024,0.1307166571660483,0.04351177258034289,-0.28239471309138087,-0.0023989040923779736,-0.0847164057940113,-0.07011533448570229,-0.20530602649809981,-1.0,-0.06810753777775369,-0.023029883625306447
943,2016,4,0.026005828592529534,0.08538309110616304,0.0726175375205258,0.047530661790309514,0.04408607617736937,0.0019053484546933674,-0.06828422798762868,0.05939105384730503,-0.043306574417679156,0.01363530054655615,0.10841018581169437,0.029374723522669788,0.05015327672675807,-0.07253165037434528,0.14380285479932975,0.10691738368468906,0.0758611006081027,0.0985878449854789,0.028010376928145453,-0.033612133450453774,-0.07100424995283372,0.06702868728933531,-0.04129632375845271,-0.036982926444318664,0.11523307283460738,5.920760965172356e-05,0.027961344642520425,0.060422002961599164,0.05801656270952149,-0.020410902106328566
973,2016,5,0.02969424283167621,-0.039257646448413785,0.11093140877291541,0.007919961133381781,-0.033097542579567985,0.08862464476554299,0.08525928505935076,-0.07583532969907714,-0.02052272156487267,0.07376026945766911,-0.0167711703193697,0.038617945836360246,0.022755283931255033,0.011048522190109322,0.029606435187713664,0.006328470947395415,-0.04512253459836835,0.1190880684925717,-0.013844072326121393,0.03027649726862447,-0.016080713482855002,0.013912064777860778,0.14853882728320444,0.06673157689095488,0.042767495977096504,0.030052389634892762,0.07990349917139872,-0.008213708407575848,0.021053959341231776,0.027140604331452822
1004,2016,6,-0.023209681493294942,0.0617949080264677,0.0178188386034821,0.011941296409678559,0.041295259908093795,0.05405274299789942,0.005700840569539789,0.06621727198903704,0.11248397449283942,-0.01686444352601335,-0.06427089549272691,-0.06276719943262077,-0.0012453901747886409,0.11111219626665747,-0.05558923692302853,0.04402701320614466,0.04279315788819993,-0.07396427497466784,-0.023363285223799157,0.08463741517571077,-0.06894572459876092,-0.10071510793743799,-0.04261272205995381,0.006018567737092306,-0.04755385228940645,0.006506892793988639,-0.006249705107608916,-0.0010102450903499705,-0.00898096396760717,0.02942392103277247
1034,2016,7,0.012386820515262409,-0.05855561653037333,-0.04995971469076299,0.019103028554859236,0.02145743463728822,-0.08781473011090524,0.020986268811212128,0.01624162646181726,0.0722474244095892,0.053268857001728565,-0.002874527871829513,0.07652048624757635,-0.017055208735455962,0.037803747666111276,0.08295625174089527,0.05742347204965714,-0.01867128427864262,0.11845546256304917,0.04188099197363071,0.082463813461507,0.30296050162388344,0.10683867968096306,-0.030241545178075757,0.18512028874605702,0.05064195194962373,0.01781312424385284,0.07461977527691332,0.009382778664249525,0.06150679059962627,0.12130031828019527
1065,2016,8,0.06353927505173185,0.012402715139887777,0.11517094410347384,0.022557588750518054,-0.005841984468242023,0.09221425220638424,-0.018062509329736187,0.0316927524369075,-0.03147759509476178,-0.03713159582677883,0.021527487076183238,0.012946052603193259,0.09669649046095685,-0.0127249539372567,-0.1419740782595671,0.022631072565010513,0.06043547953699768,-0.01727546953994108,0.017373750633661533,-0.09115039832071814,0.192331526126734,0.05248435822007291,0.01541056368766669,-0.12503340938207597,-0.061385907247463956,0.02165975788257568,-0.030627912292102044,0.025938626157109068,0.027561655807275987,-0.011339640099105597
1096,2016,9,-0.030159668062129108,-0.10827534727721466,-0.0006362870086524808,-0.014975902019315979,-0.03704341322733273,0.005965794154673798,0.06926363239142175,-0.016216124349834105,-0.012782226702839239,-0.016698839371443452,0.028069559940185673,0.012881650128141242,-0.09919754318068064,0.0537128629240069,-0.09312009746660099,-0.07929752239833887,-0.03973122869258372,0.0010238080536577598,-0.01781267675403453,-0.003300593009653907,-0.10807791935683198,0.05963911380062181,-0.005917393278100924,0.07908177837685515,0.11253799400354225,-0.004883728644625718,-0.013792847037118472,-0.010637735028938056,-0.04609458502426533,-0.023510371558673415
1126,2016,10,0.02853692504671823,0.026815133075685615,-0.03407084627138712,0.0021588981952984643,0.07430585677399582,-0.04256383986195644,-0.0399477161287507,0.050585923747033634,0.02874392638038281,0.06753050280619277,0.014660958353901687,-0.002994354277094158,-0.04366334430329599,-0.11112960518872306,0.203854358600422,0.09145306086940552,0.024926549479062254,-0.017350635648270107,-0.03488423289083331,-0.016719936597371476,-0.10173006579960209,0.005028612341837269,0.04033740650060902,-0.028849400836765127,-0.020220292523246086,0.00044122352298803236,0.022900426999411305,-0.0013184264198997653,0.06697161190468326,-0.04044931883537406
1157,2016,11,0.018526704006933015,0.09372426714711701,-0.057835359939714115,-0.005677307787744557,-0.04762123060958123,-0.08700377653873181,0.02407739971609435,-0.07346106073418857,0.07835624991251566,-0.02955654955821685,-0.03025726128259676,-0.0428313702169999,0.04846884543283947,0.07211498647368875,0.025530496546191994,0.0059948501028284085,-0.014273303669235404,-0.046472645751775454,0.04898852719999902,0.032585463989070806,-0.20281005253991802,-0.09464604246399866,-0.053418529515026125,0.07452691137543321,-0.08666442078900094,0.004134729726244624,-0.02119377508940612,0.0040171201684731095,-0.04226266505032372,-0.04419446844074293
1187,2016,12,-0.014759816198311349,0.06980658919263294,0.014447555751710528,0.03564844429936698,0.06504638493105142,0.017655732344860064,-0.03872596778415838,0.04215786302712199,0.008450031114761503,0.09793301155516132,0.02369619254731825,0.06499470119830342,-0.0037316009799618355,0.07428109024374718,0.2597238298944118,-0.018114400361236016,0.012912226959478135,0.05061229885235474,-0.03379825559601113,0.05470981141987963,0.16902792113888676,-0.007536597629859143,0.06915230136111439,0.01054888066912718,0.06772823059359379,0.019374490933613542,0.08569628974758858,0.022985332484219745,0.026813458891857822,0.06277968216712626
1218,2017,1,0.04832499239739718,0.09622046765978509,0.2228492180816286,0.04411739372403223,0.06331428432489528,0.05203507000548302,0.05834459762428512,0.11646124062600394,0.0002424571052483948,0.01689739417112346,0.0715674807326463,0.07581850015782976,-0.004619662357308818,0.0010181394983741487,-0.001506868006264539,-0.019268201692016595,0.014567184470900774,-0.023167518760052297,0.025444069286955084,0.13068053978722705,0.10458275536709749,0.06904501260068896,0.06036073352719762,0.02797574730664465,-0.02637719262599114,0.04427432145466503,0.06489929238996917,0.030425910933417954,0.06734470292931283,0.09719169232606628
1249,2017,2,0.03198358526380263,-0.08803100976032063,-0.05033464565443402,-0.0290913056780715,0.03823793544816101,0.13233218143742254,0.05769331406933409,-0.09887779282206399,-0.004500687417116733,0.020768741873997687,-0.0019134173847268343,-0.01920218748696967,0.2672056330597994,0.0571762250770369,-0.0007783093116165984,0.05503891630194557,0.02478172338111473,-0.005557977453763963,0.03240455166637113,-0.1486666782748205,0.0028162588695290758,-0.02790769307494434,0.06458740650917583,0.01702079709184101,0.07418285871808239,0.061038993012421994,-0.011912896789899707,4.6543861599745995e-05,-0.010400341001283175,-0.06481327071024079
