,year,month,pct_de_마포구,pct_de_영등포구,pct_de_관악구,pct_de_송파구,pct_de_구로구,pct_de_중구,pct_de_양천구,pct_de_강서구,pct_de_금천구,pct_de_강북구,pct_de_강동구,pct_de_도봉구,pct_de_광진구,pct_de_서초구,pct_de_서대문구,pct_de_노원구,pct_de_강남구,pct_de_성동구,pct_de_은평구,pct_de_중랑구,pct_de_성북구,pct_de_동대문구,pct_de_동작구,pct_de_종로구,pct_de_용산구,pct_de_서북권,pct_de_서남권,pct_de_동남권,pct_de_도심권,pct_de_동북권
1277,2017,3,-0.01835104364274598,-0.05302295948623037,-0.06212342705362994,0.07421014387228198,-0.10503056054879789,0.11471476469079422,0.11591259988124536,-0.0028765728332172946,0.004342195134042326,0.0015419955834197197,0.01726116357631735,-0.04684613642503033,-0.05856742103510182,-0.021021145981976352,0.034820302458104635,0.020333647812701416,0.045583395573352226,0.01103905752912171,-0.005054697835797151,-0.11401673827666359,0.48863792865996425,0.03280219543384244,-0.11056377704500675,0.07525522010291663,0.029939593497647854,0.016661938902501783,-0.03485447988098289,0.06163806902106739,0.04854157206024334,-0.011063074428757314
1308,2017,4,0.07670810100518866,0.019674297206436764,0.13036629930669563,0.04164114069404978,0.025829426705681557,0.02608598988302524,-0.03130032041206865,-0.029053091011089993,0.08842608101699811,-0.1068294568240713,-0.08014262986330378,0.18658616706530018,0.06626950443968438,0.12811733791055957,-0.016419102670136354,0.052229041197281,-0.09858010990034871,-0.20157220106449125,-0.08305224175271941,0.10361792524404434,-0.3693776428139949,0.04970216963947438,0.5187816329629777,-0.03129130006433345,-0.07843711973591772,0.012672808493660703,0.019907963249765848,-0.025471980590134002,-0.02937138691974084,0.001065097152283867
1338,2017,5,-0.015942149467650713,0.01576700396337838,-0.13883090637096684,0.011808690109842424,0.007689603182568172,-0.08056820266166642,0.06593642419474977,-0.0033372564280022,0.09979202176471369,0.04134212953110583,0.08991584716267176,0.03323163750694502,-0.15632794569186914,-0.0040846615793509455,-0.21098573907329632,-0.07807850714855957,0.054928115435914915,0.023834271905639248,0.016304678271141793,0.03211649326775934,0.1738325620530079,0.07126834352395295,-0.3026351473512927,-0.1293834426910505,0.04612609466795092,0.002462656340378011,-0.010593186196331317,0.038675772182833246,-0.01818857727060552,-0.028092415777395408
1369,2017,6,0.006334651188748985,0.02889295987459284,0.05294625605048031,-0.0019661841884327513,-0.004747491311723251,0.02591847808739467,-0.07382928495070673,0.029365957981363433,-0.11460873605506261,0.2847858962656167,0.047311677688999465,-0.00772073031896614,0.04330709586756076,0.05127692712790344,-0.09243087060813227,0.037739144553150084,0.0034751454955412875,0.06839065896592933,0.015037209315023725,-0.031291184881263256,-0.025302845674145202,-0.050312395642390095,-0.021111068555732748,0.14489584073112383,-0.019674012698368992,-0.014313879875569202,0.01617619488408084,0.007421148733618876,0.007279136533779651,0.028951867090386774
1399,2017,7,0.021078938029503558,-0.0033609326540886553,0.08558843882507983,-0.0017357298863215354,0.03520251687382214,0.0034283462303750234,0.0519593048214253,-0.021493613631903052,-0.054763794660454,-0.19495420487976323,0.05975859278972018,0.07059949344768568,-0.05414259340453831,-0.02817520459606393,0.1818072888540161,-0.01840657560571657,-0.03689052708183371,0.008552736608330225,0.12902334923848113,0.13953660000064172,0.16290008711688375,-0.0017922367625647917,0.24315742284329245,-0.07054089995623858,0.08296440813126571,0.05766753242572653,0.0056724746502756496,-0.01771623513543419,0.03031208273926711,0.0334046552135705
1430,2017,8,-0.06337623715066876,-0.028235175748432928,0.20234754174625214,0.024539721767393496,0.07606087423492913,0.008743188822673664,0.006350961885392747,0.16414568492105208,-0.019677033903880314,-0.12563555893433076,0.020374179708482876,-0.08540518086801285,-0.0004040047830059512,0.01099064740223299,-0.030932920150298693,-0.08106606265404315,0.022069601334927524,0.0395732801491806,-0.04829252872278078,-0.2311914550130465,0.39547908543946386,0.000373475774041232,-0.14619380234250945,0.2350470970418117,0.022162328705177536,-0.04947328793806649,0.07994408991804858,0.006881334018870033,0.08663193462257235,0.012854466748775994
1461,2017,9,0.023461139940811115,-0.0028035777929539263,-0.2532948381913587,-0.008537952436591834,-0.09707327547747413,0.0034121554956259015,0.030825287721328865,0.0436282784843387,0.1419834307504122,-0.08043899095353246,-0.017396620614234082,-0.08945646481837677,0.21962730174877332,0.06163236191375421,-0.04843971826542437,0.06767839229184336,-0.01082184727905533,0.055451798998959356,0.047436495100517284,0.2133174088481351,-0.14970346545697932,-0.09676269794073478,0.09174273772639374,-0.06768190581136824,-0.015371446110680087,0.038968621694659644,-0.002988393949574175,0.00916809030682697,-0.008824583394860253,0.03937665396124257
1491,2017,10,-0.012855992989813991,0.09135090402116686,0.039348820813848606,-0.015699286178895044,0.03665834859509354,0.026578357359910765,-0.031177623596878146,-0.014458953365105609,0.01995385759731705,0.13808977719528182,0.0039006850785627822,0.12296280320767128,0.13082059926547673,-0.07599183079094107,-0.06975258330109968,0.02247318233061435,0.003100699759459591,-0.14908411969798763,-0.011666681104328891,-0.0376322153531955,-0.35902986176022034,0.06967781847154852,-0.10462259299468613,0.02907023894659999,0.04332102214062039,-0.029345947579409004,0.007862682114563757,-0.006340451006286774,-0.006221007538222523,0.04006560951635829
1522,2017,11,0.1316707889444524,0.0015273267644237976,-0.043161707700514196,0.0545722427445019,-0.023481878832231406,0.04367200613382538,-0.002732633790805128,-0.06662115254072176,-0.08909975476623666,-0.41245735507924397,0.14307645825535342,-0.1435336851863479,-0.15380835662461323,-0.04292465527241085,0.3036925777717667,-0.0348357695863184,-0.0284350337168241,0.11846040326043683,0.005105394714580713,-0.061352723328000014,0.15970600382297384,0.022073969956412753,0.02297383535417996,-0.07435305917753254,-0.003531507182370275,0.1092492927383728,-0.03807363882305348,0.011914794443300458,0.006213237003866112,-0.07793553924577734
1552,2017,12,-0.054029460731629064,0.010510569505147949,0.10470349829276926,-0.07260678058715486,0.07131183958570309,-0.06188735482714103,-0.026256013524063593,0.058874310330198965,0.06192448515765525,1.2951048608388867,-0.0917917172114745,0.1789786233870121,0.1691485031432569,-0.004495151111683415,0.13459010895674028,-0.021946939737579663,0.08121473374762167,0.07961071497542482,-0.05449757415754897,0.06930052390617525,-0.27205227188208936,0.07891520421286025,-0.02892304202347873,0.003963944139700359,-0.019938453728512995,0.013521050147231373,0.047065283784649914,-0.007822224851371185,-0.04654836368929949,0.07258675092861466
1583,2018,1,-0.0018166802031009954,0.04319644236727438,-0.021369817888687304,0.03848757198733721,0.05991459798764476,0.06552445930796824,0.07917342826565421,0.03532949106057148,0.05499105231181156,-0.15942013514523312,0.07399770665171612,-0.06926838692257908,-0.01277430891878506,0.007752447018523068,0.032030761855246226,0.10988275347627341,-0.034773769778518315,-0.10670786431255519,-0.012399864251715909,0.05414585248079695,0.5636444212147023,-0.03787891258728138,0.17262206928153323,-0.008882683694360072,0.0955342209109602,-0.011584524143553265,0.04704840960034784,0.010171712246834108,0.08413216939350665,-0.031521100872381136
1614,2018,2,-0.016084670396506184,0.031222305753692225,-0.0634222594042152,0.041899037453281496,-0.09204187765466665,-0.01737361176168939,0.06467836576169472,0.015115965330699144,0.0654965743664575,-0.10366212446397349,0.133863431907844,0.00576088102737593,-0.13092338286991612,0.0018957166145174842,-0.11325862298998934,-0.0141527735378979,0.00915176539267426,0.08317257738654882,0.024914106571970907,0.25255165999776397,-0.22196302260758716,-0.10410115345670112,-0.10172593419817333,0.04965967706482077,-0.0600900252653126,-0.033028628056106735,0.007306892542301435,0.03327921176683635,-0.06476976618656471,-0.05532873455135978
1642,2018,3,0.03993114915274609,-0.05529533696594413,-0.018741039911481572,0.009158331831396138,0.06503151015428865,-0.03729494659794308,-0.030906124285876357,0.008873877704686617,-0.038476213152574434,0.029594781225311007,-0.04522749771346646,0.07626451902339304,-0.1307726638358322,-0.03645833490110639,-0.04703244746269364,-0.09398559077617896,0.045273441499862344,-0.061326751925809275,0.1644093114972569,-0.23777900422910547,-0.06835468837044989,0.09515501949226568,0.04187518423522474,-0.07581808530714018,-0.006676083502780705,0.0569020971564973,-0.014727005082735944,0.00798520242944356,-0.018271742423548676,-0.04170013009868556
1673,2018,4,0.031737668714944434,0.010197166281529668,0.16976092416525224,0.033876138939632705,-0.05855129936501069,0.12097447716178711,0.013362436809009726,-0.017035581213632356,-0.08741328489382261,-0.07524252122470265,-0.08137822125739747,-0.040005412594724676,-0.0320570171806871,0.08754868006955308,0.13436046647151945,-0.07527410052324768,-0.07293586198021562,0.031992100664176126,-0.05134359877221395,0.025686398748764105,0.28694347486961336,-0.03093645006306478,0.009793884838275257,0.017256271535259105,-0.0957701665268057,0.0034527762943783458,-0.010176022355316228,0.0026002186891036505,0.021353780448660098,-0.005846207796206704
1703,2018,5,0.07110050015783465,-0.06611035213080596,-0.07382163342931325,-0.03756864027170248,0.13292350428288668,-0.04837662944075305,0.02021207091913646,-0.04045038831429515,0.0590497520912554,0.6253992976329834,0.08693992651988913,0.008219972116196184,0.21146386540439233,0.021637624986627246,-0.036638929528422626,0.09927910543825869,0.09181473014993302,0.037871708262422255,-0.07579985625542252,0.10191823083354978,0.08845027504056358,0.015886940510035696,-0.0813746177251845,0.10801729766513724,-0.001883116592539591,0.05453521799266037,-0.023397162669373528,0.013670190857164366,-0.010874028762495325,0.12256861690869059
1734,2018,6,-0.08205884275083941,0.025313524873810556,0.10136944694414862,-0.009221700354365092,-0.07237532588040507,0.06768754293000256,-0.019427596906812172,-0.0043032353281103886,0.20465240164778686,-0.24187207101085262,-0.014436196589742267,-0.1261492270590211,0.254517883147924,0.0005531400437488454,-0.01362558974243222,0.035483666139367154,0.0009048654734584716,0.12767677306963554,0.03938188581763469,0.02353220996587213,-0.2700806790272705,-0.1039368866432967,0.11681309204114387,-0.04484911714939355,0.012185069403403581,-0.03120970013675617,0.022716139768206745,0.005279601433300307,0.02350690333700145,0.09622317004813041
1764,2018,7,-2.3214582302810705e-05,0.0754306255585977,0.12993509223900723,-0.04669064320138183,0.03064993032685992,-0.057439101266710035,0.026852247824163955,0.07851277608577578,-0.054099234608587565,0.05395445506825558,0.026986897059189108,0.3270770683045676,-0.08339883847999796,0.05770429217994222,0.16018169360168732,-0.010645842442598474,-0.00967262569648586,-0.04941165284157656,0.02379829581973336,0.03565594452360821,-0.04618522731730268,0.14571462424492854,-0.03182802719721756,-0.06741342738122658,0.04145384187140522,0.005226645812183461,0.06379684153439413,0.0014412506899252886,-0.009792766932048114,-0.003247723093087407
1795,2018,8,0.019289013345387573,0.006639631240594079,-0.041724390361360886,-0.035093477957911845,0.011859970301487,0.11808563240244796,-0.05368596503132572,0.016071958255179375,-0.010783902461740102,-0.1612729512188137,-0.09346928028122248,-0.07668925924534986,-0.0027893564110518243,-0.059606953382822736,-0.0918235043629192,-0.12439427297936023,-0.015889865752316656,-0.12009526722071906,-0.07913073774061519,-0.011035732857237135,0.23554301341400952,0.09651131159366355,0.042024130511752356,0.0003663177902457626,-0.024840559095658854,-0.02562358854851088,-0.002444266942323914,-0.0516068347504165,0.03323307252023233,-0.08526471461521645
1826,2018,9,0.020191817540103907,0.0478165156366559,-0.08056323578803548,0.006245634201899941,0.01390259468255084,-0.05629589643624755,0.006412011897200864,-0.0027301196917917103,0.010070810096407312,-0.2631622086828228,0.07079343415036199,0.0814228643914281,-0.14449850404328823,0.08345940078780023,-0.009046848794431961,0.2042339076301647,-0.008050074392286,0.06024021246041267,-0.056957207108649266,-0.10347740165258712,-0.1149787476120061,-0.009320740921191284,-0.10473919050108293,0.20801787430005647,0.028349453807801517,0.024831277450127365,0.011944318354277783,0.012296682426940375,0.007689034206129097,0.01926155748139391
1856,2018,10,-0.006715814391275887,0.022585157099914044,-0.03981029721317009,0.022852026081951804,0.0015962574554575504,0.02733382447528987,0.12884826705386154,-0.0008357528408335924,-0.0014934194271989387,0.3027920946271647,-0.0937664875918981,0.016011868160759724,0.012055490368774624,-0.052356216960362856,0.10346067126764646,-0.12173365850328133,0.013127137958953927,0.19864255867444958,0.11112785059902186,0.15532276463113925,-0.010219176806444574,0.05010893484511225,0.047816906915517654,-0.19267164737495823,0.036875673269387566,0.04288571992762136,0.008103513985008526,-0.01139779885546166,0.003553227364706313,0.07280993991806284
1887,2018,11,-0.0007053000801228171,-0.05548066119304007,0.037099418292223074,0.020067203962711222,-0.04406115262934618,-0.0485065801553316,-0.14214415196820174,-0.03758678194656773,-0.10444501128779093,0.49859114842749386,0.03378790293913747,-0.12014108571858395,0.1957964752545429,-0.0020679462781607594,-0.03394933735716521,0.18002931961379942,-0.06756836350672635,-0.06283381675683986,0.02185343157555808,0.1824178938312837,0.2214686893836313,0.05445088342158799,0.20820417904308908,0.17443708353276777,-0.08277198959311083,-0.00486629430848462,-0.03493724505146312,0.0031404524765650255,-0.031188315771880193,0.0422668751943609
1917,2018,12,0.005541906653341533,-0.04641071760071125,-0.04395733702969573,0.006356522181463209,0.043277737891944,0.0411576277093193,0.0021126677028426855,0.017855866240929164,0.10024896037192477,-0.11242157775118866,-0.028771095917467404,-0.009492385047617735,0.045501475902418154,-0.00017437992403757097,0.04234126339964783,-0.1100046867417952,0.05821663672288646,0.19717460198111358,-0.04267304084241019,-0.1347933674609434,0.22309925753867832,-0.1668641221586128,-0.1079264241592316,-0.06307444292395525,0.03819931611301053,-0.012492860634891967,-0.012831693565852564,0.009460023762304148,0.011965120345760916,0.07152892816605405
1948,2019,1,-0.059217050689953865,0.042560465199917186,0.1609630234304955,0.09801402653532332,-0.01746055939186264,-0.006903487965183586,0.0291834992924056,0.013233244076148232,0.040237597683615345,-0.07230690223322223,0.028328187465555876,0.07716893466742247,0.003984066003829501,0.05018418121234758,0.027696911646841738,0.17926576983301512,-0.011016132697984182,-0.12124017099499107,0.07570988088690989,0.005537022959206439,-0.13961018775059886,0.041342975122083736,0.008986071444178956,0.040126627733773734,0.06428348403177653,-0.030383557500213154,0.038413511496316666,0.060678117515849284,0.045112223627881365,-0.06581898512194562
1979,2019,2,-0.0007068341981046888,0.04597529262961286,-0.01527296253599364,-0.014843817071700571,-0.018642017440721803,-0.13513025266305967,-0.006450219167075444,-0.016281635578734077,0.01666134203462466,-0.0165496084604827,0.0075020261620402096,-0.008480135230690466,-0.0022223052386899367,-0.031078018884307723,-0.09878074754996435,-0.11692448635096031,0.0020282910439726187,-0.032494448221492944,-4.1943157058521585e-05,0.031881045747969905,-0.10488452985866359,0.0951640286308233,0.1578185702508581,0.08459378497678549,0.018533868457869085,-0.04237771653346101,0.008653925434282117,-0.033765685185788485,-0.028543012019797365,0.0020824651762756385
2007,2019,3,0.006906426996775128,-0.012216580124103982,-0.024918237958476475,0.08720930281682349,0.019838889532735715,0.003110757736609404,0.025448570812740545,-0.008163671610821432,-0.10275483245684525,-1.0,0.05024624029142455,-0.01864740891550154,-0.18753324527699922,-0.01745267748644619,-0.28681206492667743,0.04931855463060919,0.032506768435623945,-0.10976104795618502,-0.006269013474121343,-0.0076066735923495665,-0.09362688267483088,0.13123024426695684,-0.12766143813319153,-0.050329900946904704,-0.020129262989636465,-0.032414344308951515,-0.015786623146353818,0.06825066200883323,-0.01924562461573809,-0.05412589990919081
2038,2019,4,0.044596616575300674,-0.05957449206677057,0.09683300933223582,-0.06846123558247597,0.00014824736789020854,0.07193626978157996,0.02507661859666377,-0.004742711392500154,0.028009405803025356,inf,-0.13241721001263118,0.06800310303543666,-0.06444738060743671,-0.0131560408005309,0.03976666222534653,-0.023211805580388156,0.0023049610798047127,0.09323472988151105,-0.02128386046345554,-0.052899736269075626,-0.23238401273318043,0.011994513193023026,-0.07658630275155942,0.10498587931800873,-0.056514502671893396,0.0750711024068369,-0.0148678158366915,-0.05869005399510152,0.013359517960812362,-0.013381342102898874
2068,2019,5,0.005374264654430139,0.026965974670221105,0.009626351283550827,0.013749980984567145,0.07371143160169269,0.05841160182502225,-0.054622039188261584,0.015369986800425117,0.12389179708710962,0.49787396562698905,0.08661709528052763,0.0701242099081858,0.19370714030523617,-0.03084978038235464,0.011588137409104693,0.0697517495266502,0.10926179130805358,-0.07576062656651428,0.022107328954136918,0.2082843553097249,0.26742944403964164,-0.03241787945249863,0.30593864261099135,-0.1394999257078282,0.03778418182637866,-0.02988217861414777,0.032512162903276964,0.07108104573310459,0.012150422451780774,0.030706847125800296
2099,2019,6,-0.041509371888331814,0.028818050113236016,-0.14163976258060096,-0.07308067287029563,0.08205028740315701,-0.04689810998033572,-0.008222338408093943,0.013096823810902158,0.03661821001881416,-0.35541144673545344,-0.026217857552331747,0.0019466029284984643,0.15824999895152292,0.031142024033638194,0.18618538822498665,-0.07370432851438202,-0.0038184332657582587,0.10247346113465783,0.02202868587481821,-0.11117454480494393,0.003472991033273809,-0.04945906164122282,-0.22764862637185723,0.04270368135184022,-0.04638808174678499,-0.0026156101835308476,0.007091101344960826,-0.025866737827205832,-0.02734300800383327,0.050748105815406896
2129,2019,7,0.002723964058034989,-0.014623139928421014,-0.03136621517561611,-0.021597314653670874,0.01417383002858541,0.13779657282204538,-0.02491170487085237,0.01439101960032274,0.005216886059041137,-0.11743647894938103,-0.029643600480141252,-0.07380502772325481,0.0900224187611749,-0.047380800699322156,-0.05473567174753935,0.13974081362128166,-0.06136378430933043,-0.11028166664374095,-0.012520360373522776,-0.034743136562180754,0.30560913307816495,-0.10753151867479871,0.23182557650360258,0.11940547298235882,0.03426435248199855,-0.011108453772557314,0.0065927789368804834,-0.07243718797566912,0.07395986345951622,-0.024931245925084555
2160,2019,8,-0.011078416670689206,0.05433679829162785,0.11263654026853054,0.015550637585450167,-0.02735243095943507,-0.07446178358235256,0.01123677123102862,0.03301983383694673,-0.01580567675918243,0.2617708356677051,0.07145559674001678,0.013762620709587114,-0.17574968553746873,0.01367981001354246,0.12728595585511426,-0.16916553191335648,-0.03842141955795497,-0.03130041664326422,0.038090025609525124,0.0956177143192658,0.016649139736697682,0.01956533136607619,-0.03536690219633909,-0.010219451977182659,0.03223990218705253,0.01335880666921474,0.02598519893975526,0.004603506041903849,-0.01850080857359182,-0.04746324966372284
2191,2019,9,0.016130632581692117,-0.012211302260714985,0.017727755116640376,0.028435167247577553,-0.07493625634344236,0.0809004930550119,0.13919040395932103,-0.0007351495638879824,0.03455552642604842,-0.09578162988222672,0.01451153529425242,-0.1304408627243272,0.12609251873723748,0.09087728841120102,0.04494353146765917,0.0725619935311097,0.03527740348511643,-0.000681317454802377,0.04600168384396808,-0.12791215380113707,0.018821516272168992,0.04256883385117338,-0.15928651950809936,-0.054757453484876706,0.008958251041841336,0.038304965021889625,-0.0059669779546341895,0.036558818295809425,0.037847559737345327,0.04836275593050021
2221,2019,10,0.06646712396112742,0.014079475479778836,0.019882137112261278,-0.02915567130107699,0.050170620742179484,0.014416135259566865,0.02354658453479397,0.05235791355032404,-0.023953494189837055,-0.2820558707987778,-0.017292680804119387,0.0038093275706103658,0.05384717883973544,-0.048347098872037364,0.09353080865805996,-0.015903799454240586,0.045531029145410074,0.031295509315087955,0.02024521558930603,0.12346382806095746,-0.025874550157813703,0.038287928019331785,-0.1954821183412364,0.002908861931007367,-0.0006912586332865622,0.06888715934572964,0.0336518315286225,0.00343019422210733,0.0009760397334794835,0.006664557919070058
2252,2019,11,0.11189178355127627,0.013018754850874892,0.0023923268897407812,0.08012206150400836,-0.046334961202110114,-0.08042664247802156,-0.021502806717969558,-0.055312990475630874,-0.014930868067291714,0.37870757108723807,0.07790617884898832,0.16892915321406043,0.0016537720061975403,0.011219301064432585,0.003940071040644755,-0.07302895345603033,-0.005806237722856933,0.06349283185905819,-0.04813746397103358,-0.023866107151515603,0.047512431844709546,0.16573045700278466,0.2957384080632828,-0.07285519039543242,0.03228227977478415,0.0833369405477522,-0.02714689380958346,0.03530796078898546,-0.03405018436018037,0.11873303696839832
2282,2019,12,-0.06107852872384678,0.0026639672559589656,0.02327146691312265,0.04040644265802573,0.007800284629114307,0.03051077113140721,0.07872420691718207,0.02503746995191003,-0.04737192498097309,-0.004365633731267415,-0.06852909108930494,0.02160023918853704,0.030915681954256202,-0.01768937620689548,0.013091679304511272,0.13000589755951086,0.09357069215844382,0.006230288508303872,0.10365655384738615,0.06687211088215506,-0.07113979713076768,0.040249001980341426,0.09619383009991456,-0.04790385330748981,-0.06050306968413677,-0.02546195015572794,0.01788123736587055,0.03977388340685928,-0.01401025003864409,-0.004480152684001593
2313,2020,1,-0.03590590331163723,0.07662945077796812,0.0857237188841653,0.034948660611703986,-0.059571980013830905,0.013314931578813471,-0.08082178155548092,-0.01943856378700326,0.0720982888584416,0.11364276565099285,0.1201990580121135,-0.0041956084344607625,-0.1047234403542392,0.13892643866264232,0.07243732639240386,0.39340271602428944,-0.06202669361399349,0.016970135438280964,-0.007279973087487179,0.12213297887383723,0.22676248099811858,0.032444634197317246,-0.139944657535364,0.1203707533512568,0.15624328456657932,-0.03279801260995985,0.030821374355160858,0.018943359736142362,0.0930976123902092,0.036239779001631556
2344,2020,2,-0.0035747217685359045,-0.016784862059472827,0.025693539950579325,-0.013448601385835035,0.038602287723585205,-0.11053611172063582,0.014489892364533574,0.0009173442018104438,0.024379387555960808,-0.021013396457837175,-0.009071720503828318,-0.07974490046702754,-0.10145991085270356,-0.11235730995505544,-0.05664206413525008,-0.14911990465702396,0.00962740926857486,0.07991623584977225,-0.006224338778927696,-0.06269503035396162,-0.20639729979542765,-0.010652856388538745,0.049449005344956554,0.02566795851974124,-0.0013206220811191605,-0.016560655802685953,-0.0034222424824162934,-0.019491237176757936,-0.016184370406932214,-0.04940640241297645
2373,2020,3,-0.016116279359360774,-0.029858225350618883,-0.04713444859299465,-0.02095538415902176,-0.005878111953512732,0.021825674064919864,-0.0027081820382471866,0.039539560997645884,0.00759914730325284,-0.26489299468629657,0.021200747489186655,0.03636844404610384,0.2038727295510252,0.06383010095849428,0.042731968772197426,-0.1052338741192721,-0.04428148814443633,-0.0019888512964700844,-0.03927633911792772,0.021271741260351584,0.013477444665714877,0.0235621026492836,0.2058701541469543,-0.014237187227405301,-0.09116645535046719,-0.03531718576263476,0.0034625489177593227,-0.014240639662743582,-0.06489086596881322,0.03902708770030894
2404,2020,4,0.09034873204639493,-0.03729097125658909,0.08644174264206561,-0.021829059586843336,-0.049356565872920255,-0.0010699203709092497,-0.056312520001704613,-0.001451159147403236,0.008347096032015333,0.36429199064940243,-0.028275594531734893,-0.015395339462606294,-0.08834876474418296,-0.006273222086707331,-0.013823566570612122,0.20989893329043663,0.01948534056818252,-0.018100497481446487,-0.0008159403168719326,-0.0030330861334596504,0.0704228260105828,-0.12898605249421102,-0.12907221516675071,0.16326703500686346,-0.00831320308136918,0.07689265647987953,-0.009177874399074248,-0.009975634175800163,0.023351933538757308,-0.05983457190871999
2434,2020,5,-0.06872518432719021,0.05437396533817607,-0.040622193910362814,0.003605429702351559,0.0937394541512584,0.1180048796631159,0.19174484528162994,-0.007697427674096091,0.017315201222958265,-0.07850285575404059,0.007707664538682213,0.02536169814585909,0.12780968301713536,0.0941157919540685,-0.06801013603477468,-0.15485591133445076,0.0184899886771146,0.052915878006117634,0.03860775609924061,-0.015425244037866714,0.03227457298326164,0.027351528041847484,0.02501433228529537,-0.14734140739353585,-0.013895826178082493,-0.0394673242142789,0.015782224539874434,0.027185068132331125,-0.008118621873502319,0.028966361209039615
2465,2020,6,0.018602245044229138,0.03912623586361308,-0.044260624285104355,-0.02663226836713828,-0.003276908814406676,-0.042567457418689614,0.07589050245733797,0.02193730050967746,0.010726333135933741,0.041461163128049705,0.0067178741159530375,0.051965981093042624,0.006855274804598466,-0.05100179845896102,0.0121116445963243,-0.07344478304225488,0.013004471946563623,0.126201458853906,-0.014930489523124924,0.0014351006899346874,-0.1991212355743086,-0.09428252049970742,-0.1118477512865016,0.008308214649888512,0.04820853839743222,0.022573522761332177,0.02207818727640065,-0.010623323182446853,0.014557348945397175,0.03586825005306116
2495,2020,7,0.0049948691908261456,-0.009361990325952751,0.1805973327460133,0.062088782513256335,0.035637119534415174,0.06648596076007296,0.005859422985325491,0.011543574337765428,-0.015153887760976814,0.18692227821814766,0.057959440419778074,-0.003467467658370915,-0.12266502009571245,0.026695597943647176,-0.03837658505971031,0.019279706706922584,0.007806402010860358,-0.10200981891551153,0.19347093542414018,-0.005947032660015283,0.0914299894789028,0.033397317472414034,0.17115109918441584,-0.01270045600531089,0.01268288983567123,0.04882223434800714,0.023231191394965434,0.031808977403575245,0.013908680769745718,-0.04116962989979578
2526,2020,8,-0.01673253496902638,0.006496934125356013,-0.0057376170421677974,0.05332764319802741,-0.040912550397092295,0.0025290299959885854,-0.15590171767871497,0.026309170490292244,0.020831727659976984,-0.0021016471793121605,-0.0832014501522762,0.12449097997538283,0.20902721323815365,0.07452234947897796,0.13728131649058994,-0.10421883339960525,0.01819170778521806,0.05405670272338048,-0.11272027336251456,0.16164443335410605,0.06450312442711281,-0.0081185092363657,0.17831175575917202,0.1291905224005403,-0.05295913597025004,-0.03792639175680579,0.004281657398511607,0.019452401782381834,0.013018832557378346,0.057259081617937246
